species	vine	year	from_tip	from_base	count	base_vine	tip_vine	vine_year	px2_cm2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21
Vitis_labrusca	588173	2016	7	3	9	3x588173	7x588173	588173x2016	56227.31713	5008	8136	4960	8092	4972	8038	5026	8016	4788	8208	4824	8202	4798	8162	4604	7902	4636	7936	4654	7890	4876	7548	4876	7586	4914	7574	4344	9024	3432	8304	3480	8124	3408	7680	3660	6780	3996	6756	4260	6552	5100	6024
Vitis_labrusca	588675	2015	7	3	9	3x588675	7x588675	588675x2015	80353.17	3991	9189	3947	9134	3872	9154	3816	9244	4295	8935.5	4256	8980.5	4240.5	8921	3912.333	8495.667	3927.333	8553.667	3863.667	8537.333	3118	8641.666	3182.667	8668.333	3124.667	8720.333	5952	8905	5808	7444	5460	7408	4962	6685	3390	5729	3084	6387	2328	6129	357	6465
Vitis_labrusca	483157	2016	3	7	9	7x483157	3x483157	483157x2016	80960.96293	3528	8087	3494	8119	3452	8103	3428	8039	3580	8349	3582	8309	3554	8335	3350	8357	3374	8333	3336	8327	2912	8139	2946	8141	2932	8097	4280	9055	3448	9671	3344	9586	3040	9717	1904	9773	2088	9141	1688	9029	816	7965
Vitis_labrusca	588182	2016	8	3	10	3x588182	8x588182	588182x2016	56227.31713	4058	3522.333	4039.333	3483.667	4083.333	3462.333	4123.333	3467.667	3754	3595.667	3778	3599.667	3771.333	3566.333	3790	3246.333	3803.333	3269	3820.667	3242.333	4074	2916	4075.333	2938.667	4100.667	2928	3193	3870	3055	3318	3151	3288	3103	3126	3091	2472	3631	2688	3607	2220	4021	1782
Vitis_labrusca	588647	2017	2	8	9	8x588647	2x588647	588647x2017	80277.77778	5885	1793	5863	1770	5898	1747	5940	1738	5817	1818	5832	1814	5819	1802	5774	1713	5795	1729	5802	1704	5889	1596	5886	1621	5915	1605	5640	1998	5426	1812	5476	1796	5404	1690	5430	1372	5498	1404	5546	1312	5802	824
Vitis_labrusca	483151	2015	7	1	7	1x483151	7x483151	483151x2015	80353.17	2733.667	9896	2713	9832	2757	9780	2858.333	9772.667	2364	10034	2422	10022	2386	9992	2242.333	9510.333	2259.667	9539.667	2285	9496.333	2733.5	9030	2734.5	9073.5	2789.5	9055	1332	11204	300	9878	416	9654	424	9166	728	7458	1348	7654	1560	7290	2713	6228
Vitis_labrusca	588658	2017	2	8	9	8x588658	2x588658	588658x2017	80277.77778	6377	1661.667	6361	1619	6385	1596.333	6430.333	1599	6273	1641.667	6318.333	1641.667	6301	1627	6275.667	1531	6305	1569.667	6314.333	1536.333	6389	1459	6385	1507	6423.667	1484.333	6060.333	1739.667	5936.333	1539.667	5961.667	1533	5923	1411.667	5993.667	1142.333	6101.667	1145	6140.333	1066.333	6339	755.667
Vitis_labrusca	483148	2015	8	2	9	2x483148	8x483148	483148x2015	80353.17	5114	7380	5088	7345	5124.5	7323.5	5173	7318	4858.667	7447.667	4879	7442.333	4864.333	7419.333	4870.333	7171.333	4891.667	7197.667	4900	7167	5098.25	6906.5	5096.25	6924.75	5125.25	6918	4591	8143.333	3809.333	7329.333	3829	7256	3790.333	6869	4353.667	6008	4492.333	6066.667	4643.5	6003.5	5238	5606
Vitis_labrusca	483147	2015	13	2	14	2x483147	13x483147	483147x2015	80353.17	1425	6248	1403.667	6210.667	1433	6172.667	1493.667	6188.667	1187	6265.5	1214	6273.5	1214	6240	1145.667	6017.333	1160.667	6036.667	1176	6011.333	1397.5	5810	1397	5841	1431	5823	813	6723	365	5984	403	5933	377.333	5628.333	703.333	5017.333	838	5029	915	4911.667	1481	4481
Vitis_labrusca	483151	2015	6	2	7	2x483151	6x483151	483151x2015	80353.17	5116.333	4978	5100.333	4918	5145.667	4859.333	5240.333	4851.333	4651	5231	4686	5222	4658.5	5188.5	4659.5	4604	4688.5	4635	4706.5	4582.5	5156.5	3859	5151.5	3894	5209.333	3881	3941	6351	2625	5457	2757	4929	2505	4541	2453	2489	3829	2825	3585	1857	4859	601
Vitis_labrusca	588585	2015	2	7	8	7x588585	2x588585	588585x2015	80353.17	7670	2806	7665.75	2771	7630.25	2760	7601.25	2799.25	7738.5	2749.25	7729.667	2768	7707.5	2751	7684	2621.667	7682.75	2646.75	7660.5	2633.333	7525.5	2558.833	7541.334	2580.833	7503.75	2589.625	8185.125	2724.25	8166.334	2375.333	8124.667	2375.333	8096.834	2173.167	7943.75	1737.5	7697.25	1928.75	7658.75	1844.5	7116.5	1386
Vitis_labrusca	483153	2015	8	2	9	2x483153	8x483153	483153x2015	80353.17	4997.5	8154	5002	8122	4921	8102.5	4865	8084.5	5373.5	8175.5	5351.5	8177	5360.5	8153	5395.333	7807.667	5381.5	7827	5370.167	7801.5	4954.5	7313.25	4955.25	7337	4923.25	7325.25	6078	8874	6664	8198	6586	8070	6684	7686	6576	6726	5778	6912	5721	5990	5151	5291
Vitis_labrusca	483133	2017	5	4	8	4x483133	5x483133	483133x2017	80277.77778	2032	7800	2008	7760	2048	7732	2124	7728	1592	7856	1656	7856	1620	7832	1600	7368	1632	7400	1640	7356	2156	7068	2148	7104	2212	7104	828	8264	444	7520	504	7364	468	7076	984	5792	1308	5792	1440	5540	2472	4508
Vitis_labrusca	588658	2016	2	8	9	8x588658	2x588658	588658x2016	80960.96293	2601.667	2485.333	2564.333	2526.667	2548.333	2489.333	2549.667	2449.333	2625.667	2666.667	2625.667	2626.667	2597.667	2645.333	2448.333	2684	2464.333	2670.667	2440.333	2653.333	2336.333	2481.333	2369.667	2482.667	2355	2450.667	2853	3048	2481	3312	2409	3252	2271	3288	1767	3216	1833	3000	1785	2910	1125	2502
Vitis_labrusca	594349	2015	9	3	11	3x594349	9x594349	594349x2015	80353.17	6135	3721	6093	3723	6073	3659.5	6103	3588	6346.667	4333.333	6342	4316	6323.334	4325.667	5685	4181.5	5715	4168	5684.5	4140	5298.667	3284.333	5330.667	3311.667	5344.667	3254.333	6788	4514	6748	5370	6020	4490	5036	5250	3780	5346	5364	3858	3340	3274	3252	1450
Vitis_labrusca	588169	2015	8	2	9	2x588169	8x588169	588169x2015	80353.17	5432	8075	5459	8046	5444	7998	5400	7965	5487.333	8140.667	5462	8122.667	5489.333	8101.333	5772.5	7966.5	5746.5	7987.5	5741.5	7950.5	5604.5	7675.5	5600	7699.5	5564.5	7674.5	5762	8981	6547	8449	6279	8207	6430	7908	6869	7480	6423	7391.667	6359	6941	5944	6338
Vitis_labrusca	483160	2015	7	2	8	2x483160	7x483160	483160x2015	80353.17	5855	9885	5806	9874	5817	9816	5882	9762	5776.5	10071.5	5798	10040.5	5757.5	10033	5385	9856.333	5426.333	9866	5412.333	9817.667	5495	9137.667	5515.667	9187.667	5556.333	9143.667	5899	11430	4270	11462	4114	11159	3565	10556	2883	8715	3663	8735	3363	8011	3899	6388
Vitis_labrusca	588583	2015	5	5	9	5x588583	5x588583	588583x2015	80353.17	7082.5	3007	7016.5	3056.5	6974.333	3009.667	6940	2929.667	7217.333	3489.667	7230	3452.333	7179.333	3462	6726.333	3513	6757.667	3488.667	6715.333	3463.667	6002.667	3200	6048	3195	6022.333	3145.667	8143	4950	6761.333	5901.333	6427	5667	6268.333	5740	4662.5	5868.5	4593	5419	4244.333	5234.667	1784	4505.667
Vitis_labrusca	588584	2015	8	5	12	5x588584	8x588584	588584x2015	80353.17	5661	10026.5	5669.5	9958.5	5591	9958	5534	9998.667	5885.75	9956.75	5846.75	9979	5849.5	9937.667	5859.333	9341.666	5854.333	9380	5820.333	9356.333	5116.333	9223.667	5141.667	9243.333	5103.667	9277.667	7444.667	10069	7486.667	8600.5	7261	8536.333	7112.25	7868	6052.333	6653.333	5526	8589	4326	7055.5	3087.75	7248
Vitis_labrusca	588585	2015	4	5	8	5x588585	4x588585	588585x2015	80353.17	6459.5	10520.5	6445.5	10475	6407.333	10444	6352	10466	6707	10467.667	6675.333	10486.666	6676	10449.667	6632	10067	6629.5	10094	6593.75	10083.25	6204.25	9746.25	6213.333	9772.5	6166	9772.666	7609	10804	8093.5	9717.5	7939	9699.333	7901.667	9298	7898.25	8186.5	7005.5	8476	6852.5	8167	5664	7088
Vitis_labrusca	588658	2017	5	5	9	5x588658	5x588658	588658x2017	80277.77778	6594	5076	6542	5028	6590	4968	6658	4956	6322	5176	6374	5160	6338	5136	6038	4768	6074	4800	6090	4756	6478	4252	6486	4312	6550	4284	5767	5874	4831	5280	4873	5202	4705	4764	4579	3456	5599	3888	5557	2791	6613	2044
Vitis_labrusca	588675	2017	2	5	6	5x588675	2x588675	588675x2017	80277.77778	3961.333	2572	3930.667	2526.667	3966.667	2484	4029.333	2480	3848	2658.667	3890.667	2633.333	3856	2613.333	3802.667	2467.667	3841.333	2487.667	3833.333	2445	3936	2176.667	3938.667	2232.667	3984	2204.667	3751	3246	3151	3000	3235	2826	3019	2676	2785	2082	3301	1920	3295	1722	3691	984
Vitis_labrusca	588647	2015	3	7	9	7x588647	3x588647	588647x2015	80353.17	7217.5	3566.5	7194.5	3542	7207	3516	7253	3485	7101.25	3694.5	7120.75	3681.5	7099	3669	6980.75	3510.75	7002.75	3518.5	7000.75	3490.5	7051	3207.5	7065	3245	7094.5	3213	7105	4130	6589	4028	6622	3968	6454	3878	6048	3251	6418	3225	6290	3009	6378	2146
Vitis_labrusca	483133	2015	4	6	9	6x483133	4x483133	483133x2015	80353.17	6265.667	10394	6237	10360	6249.667	10305.333	6321.667	10274	6013.667	10623.333	6047	10605.667	6016.333	10588.333	5727.5	10265	5753.5	10281	5762.5	10241.5	5949.333	9699	5959.667	9731.667	5996.333	9703	5692.5	11482.5	4738.667	11197.333	4719	11052	4263.333	10736.667	3790.5	9499	4084	9289.5	4202.5	8887	4634.75	7303
Vitis_labrusca	588648	2017	2	4	5	4x588648	2x588648	588648x2017	80277.77778	5211.333	2252	5210	2209.333	5236.667	2190.667	5290	2200	5006	2189.333	5032.667	2202.667	5031.333	2177.333	5046	1944	5056.667	1978.667	5082	1956	5303.333	1805.333	5292.667	1841.333	5336.667	1848	4577	2240	4417	1816	4481	1776	4441	1568	4721	936	4849	1024	5073	880	5497	240
Vitis_labrusca	483147	2016	7	4	10	4x483147	7x483147	483147x2016	80960.96293	4122	6705	4080	6741	4028	6723	4016	6661	4208	6987	4208	6939	4170	6973	3754	7147	3776	7123	3734	7111	3216	6759	3252	6768	3231	6714	4976	8077	3888	8565	3792	8501	3392	8565	2136	8421	2600	7669	1880	7637	1164	6945
Vitis_labrusca	483148	2016	5	4	8	4x483148	5x483148	483148x2016	56227.31713	3246	5648	3202	5592	3266	5552	3338	5542	2988	5612	3034	5634	3038	5576	2682	4922	2698	4962	2744	4940	3272	4246	3260	4288	3308	4282	1836	6444	996	4956	1128	4860	1128	4212	1356	2712	2556	3900	2580	2940	3348	1884
Vitis_labrusca	588128	2016	4	7	10	7x588128	4x588128	588128x2016	56227.31713	1180	2317	1163	2287	1194	2264	1241	2269	1011	2350	1033	2350	1025	2322	987	2112	1002	2139	1019	2114	1277	1915	1272	1945	1302	1936	726	2730	306	2304	390	2190	258	1998	282	1338	852	1626	792	1200	1560	546
Vitis_labrusca	483148	2015	4	6	9	6x483148	4x483148	483148x2015	80353.17	6650	9653.667	6603.334	9622.333	6630	9573	6683.334	9553.667	6524.5	9768.5	6559.5	9755.5	6528	9724	6058.667	9399.667	6083.333	9420.667	6094.333	9387	6379	8820.667	6379.334	8850	6427.667	8838	6209.667	10826.667	4968.25	10297.75	4890.25	9953	4635.667	9646.167	4200	8384	5134.667	8127.333	5199	7742	5899.5	6365.25
Vitis_labrusca	483153	2016	2	4	5	4x483153	2x483153	483153x2016	80960.96293	3154	4778	3129	4806	3111	4768	3102	4720	3151	4993	3160	4969	3138	4984	2891	5033	2918	5021	2889	5009	2660	4790	2693	4789	2681	4761	3381	5567	2889	5927	2805	5891	2475	5921	1677	5735	1737	5507	1593	5381	927	4679
Vitis_labrusca	588165	2017	1	7	7	7x588165	1x588165	588165x2017	80277.77778	7413	1428	7421	1403	7447	1395	7475	1398	7391	1395	7405	1418	7413	1395	7404	1347	7417	1375	7429	1355	7457	1295	7449	1330	7473	1315	7318.333	1401.333	7245	1226.667	7265	1222.667	7254.333	1192	7291.667	1030.667	7358.333	1112	7369	1093.333	7410.333	938.667
Vitis_labrusca	483157	2016	6	4	9	4x483157	6x483157	483157x2016	80960.96293	5692	3208	5628	3136	5580	3232	5600	3344	5784	2708	5780	2764	5740	2740	5080	2468	5124	2512	5084	2528	4432	3464	4472	3432	4488	3520	7296	1296	5104	192	4736	336	3744	336	2032	1184	3888	2496	1456	2400	736	4112
Vitis_labrusca	588165	2016	4	4	7	4x588165	4x588165	588165x2016	56227.31713	1741	4981.333	1717	4950.667	1741	4908	1803.667	4902.667	1437	5054.667	1463.667	5058.667	1451.667	5030.667	1478.333	4745.333	1493	4770.667	1506.333	4748	1783.667	4334.333	1782.333	4362.333	1805	4347.667	832	5394	368	4866	424	4762	312	4194	592	3034	1056	3394	1112	3106	1968	2450
Vitis_labrusca	588648	2016	6	4	9	4x588648	6x588648	588648x2016	80960.96293	4948	2656	4908	2704	4856	2676	4836	2610	5086	3120	5080	3070	5052	3102	4502	3318	4540	3294	4490	3268	3592	3092	3642	3084	3602	3042	6096	4524	4932	5076	4596	5196	4080	5388	2472	5400	2472	5172	2184	5040	360	4896
Vitis_labrusca	588675	2017	5	2	6	2x588675	5x588675	588675x2017	80277.77778	5021	4854	5087	4808	5027	4744	4947	4740	5337	5080	5280	5047	5328	5017	5508	4525	5463	4567	5457	4510	4962	4129	4977	4189	4914	4171	5740	6232	6880	5284	6784	5116	7024	4372	6796	3112	6364	3124	6280	2884	4624	1393
Vitis_labrusca	483164	2017	4	3	6	3x483164	4x483164	483164x2017	80277.77778	2455	8646	2305	8580	2437	8532	2539	8526	2005	8748	2077	8742	2041	8712	1873	8322	1915	8352	1939	8310	2347	7776	2347	7836	2419	7794	1185	9426	617	8554	609	8410	529	8266	409	6986	1577	7338	1657	6258	2513	5706
Vitis_labrusca	483162	2017	7	1	7	1x483162	7x483162	483162x2017	80277.77778	3218	9852	3185	9798	3215	9762	3272	9750	3014	9912	3050	9906	3023	9867	3026	9675	3053	9699	3059	9663	3236	9498	3233	9540	3284	9525	2771	10392	2435	9886	2459	9814	2411	9580	2603	8945	2669	8903	2777	8801	3323	8519
Vitis_labrusca	483164	2016	2	4	5	4x483164	2x483164	483164x2016	56227.31713	1428.667	1363.667	1420	1351	1432.667	1329.667	1459.333	1331.667	1322.667	1393	1336	1394.333	1328	1377.667	1307.333	1243	1314.667	1257.667	1322.667	1242.333	1487.333	1031	1483.333	1044.333	1502.667	1043.667	1033	1576	853	1328	933	1268	853	1160	733	708	1269	932	1241	452	1581	184
Vitis_labrusca	597228	2015	3	7	9	7x597228	3x597228	597228x2015	80353.17	7349.5	4215	7346.5	4186.5	7294.5	4191	7248	4216	7577.75	4195.75	7553	4203	7557.5	4175	7462.25	3958.75	7460.5	3975.25	7433.5	3962.25	7100.333	3840	7116.667	3858.333	7080.667	3868	7990	4401	8230	4020	7888	3936	8011	3444	7840	2780	7363	3410	7093	2870	6250	2545
Vitis_labrusca	594349	2016	4	5	8	5x594349	4x594349	594349x2016	80960.96293	2921	7139.333	2901	7176.667	2850.333	7168.667	2842.333	7122	3047.667	7216.667	3026.333	7194	3022.333	7222	2842.333	7597.667	2851.667	7564.333	2826.333	7577.667	2417.667	7264	2443	7262.667	2419	7234.667	3872	7403	3616	8363	3424	8267	3128	8699	2112	9187	2336	7907	1400	8275	288	7419
Vitis_labrusca	588169	2017	8	2	9	2x588169	8x588169	588169x2017	80277.77778	5410	11451	5368	11409	5419	11379	5467	11376	5215	11568	5260	11544	5218	11529	5167	11283	5209	11310	5215	11274	5407	11004	5407	11037	5446	11031	4853	12144	4269	11696	4437	11528	4253	11160	4309	10096	4965	10520	5013	10088	5453	9808
Vitis_labrusca	597228	2013	1	8	8	8x597228	1x597228	597228x2013	13948.005	3213.75	453.5	3204	441.625	3216.5	434.75	3234.25	434.5	3171.833	452	3182.75	451.5	3177.333	443.833	3168.625	397	3176.25	409.5	3184.375	396.5	3229.667	365.5	3227.667	374.667	3241.25	372.625	3078.5	477.833	3051.25	415.25	3094	401.167	3069.5	347.5	3057.333	250.167	3178.5	322.75	3180.833	213.167	3313	151.25
Vitis_labrusca	483148	2013	6	4	9	4x483148	6x483148	483148x2013	13948.005	1701.667	1259	1690.333	1236.333	1665.667	1238.333	1641.667	1258.333	1758.75	1211	1750.25	1221.5	1742	1210.5	1637.625	980.375	1642.75	991.125	1627.25	989.25	1251	959.333	1269.667	967.667	1250.167	977.5	2361.5	1047.5	1933.5	355	1863	458	1673.5	219.5	1049	80	1174	402	932.667	194	312.5	161.5
Vitis_labrusca	588585	2013	12	2	13	2x588585	12x588585	588585x2013	13948.005	1869.5	1539.5	1872.5	1515.5	1901	1503	1925	1508	1730	1524	1749	1529	1744	1509.5	1793	1372	1798	1385.5	1816	1373	1959.5	1187.25	1954.25	1203.5	1973.25	1201.75	1353.333	1785.333	1144.5	1266	1186	1216	1209.5	1085	1517.667	447.333	1681.5	540.5	1729.5	527.5	2211	311.667
Vitis_labrusca	483164	2015	7	4	10	4x483164	7x483164	483164x2015	80353.17	5639	3851	5611	3796.333	5643	3736.333	5708.333	3711	5327.25	4118.5	5364.5	4100.75	5332.75	4074.75	5143.667	3687.667	5183.667	3697	5172.333	3650.333	5417	2936	5419	2976	5471	2958	4791	5412	3717	4900	3737	4768	3465	4476	3101	3177	4017	2755	3745	2083	3993	587
Vitis_labrusca	588128	2013	11	1	11	1x588128	11x588128	588128x2013	13948.005	1116	2647	1122.333	2636.667	1087.333	2630.667	1058	2632.333	1133.333	2655.333	1122.333	2651.333	1131.667	2643.333	1197.333	2567	1189.667	2576.667	1186	2564.667	1072	2518.667	1074	2531.333	1056.667	2527.667	1213	2801	1397	2659	1372	2633	1448	2549	1374	2306	1269	2345	1245	2216	1017	2056
Vitis_labrusca	588165	2015	1	7	7	7x588165	1x588165	588165x2015	80353.17	6866	1642	6891	1617.5	6877	1585.5	6848	1548.5	6910.667	1648.667	6885.334	1648.667	6899.334	1628.667	7022.667	1599.333	7000	1604	7004.667	1579.333	7047	1430	7026	1444	7016	1408	7065	1846	7361.667	1830	7296.334	1786	7417.667	1745	7687.334	1713.333	7463.334	1455.667	7539.334	1383.667	7753	1010
Vitis_labrusca	588583	2017	5	4	8	4x588583	5x588583	588583x2017	80277.77778	2928	10815	2883	10734	2937	10680	3006	10674	2565	10899	2619	10893	2589	10848	2427	10296	2463	10347	2484	10299	2982	9888	2979	9933	3027	9921	1200	11880	296	10504	328	10360	216	9680	824	7632	1592	7896	1872	7536	3032	6664
Vitis_labrusca	588584	2017	5	4	8	4x588584	5x588584	588584x2017	80277.77778	3115	10611.67	3099	10542.33	3139	10497	3197.667	10491.67	2955	10657	3019	10646.33	2980.333	10609	2679	10187	2701	10219	2719	10179	3145	9461	3143	9515	3183	9489	1991	11832	743	10524	863	10248	611	9816	1451	8700	2351	9024	2435	7632	3707	6936
Vitis_labrusca	588583	2017	6	3	8	3x588583	6x588583	588583x2017	80277.77778	5083	4048	5029	3992	5065	3936	5155	3914	4681	4190	4732	4181	4702	4142	4531	3659	4564	3695	4576	3650	4951	3149	4957	3188	5008	3158	3404	5004	2984	3948	3044	3708	2804	3348	3068	1824	3308	1764	3584	1488	4520	276
Vitis_labrusca	483161	2013	8	4	11	4x483161	8x483161	483161x2013	13948.005	2151	3964	2169	3942.667	2149	3916	2119	3906.667	2273.5	4040.5	2257	4034	2270	4015.5	2443.333	3825.667	2431.333	3841.333	2420.667	3821.667	2250.667	3500.667	2249.667	3522	2229	3511	2792	4671	3345.333	4102	3349	4022	3454.667	3613	3409	3114	2888.667	3173.333	2800.667	2650.667	2168	2144.667
Vitis_labrusca	597203	2015	7	5	11	5x597203	7x597203	597203x2015	80353.17	4117	10266	4129	10206	3989	10206	3907.667	10226	4556	10352	4505.5	10352	4528.5	10309	4547	9759.333	4525	9797.333	4494.667	9755	3669.5	9287.5	3701.5	9327.5	3636	9341.5	6001	11330	6649	9962	6487	9728	6697	9140	5869	6904	4639	8536	3679	6661	1792	6379
Vitis_labrusca	483148	2017	2	6	7	6x483148	2x483148	483148x2017	80277.77778	5122	2382	5095	2331	5131	2319	5191	2307	4981	2373	5023	2370	5005	2352	4933	2184	4957	2208	4969	2181	5140	2034	5137	2067	5176	2061	4679	2604	4421	2298	4475	2268	4355	2064	4355	1530	4631	1578	4685	1476	5129	780
Vitis_labrusca	483153	2013	12	1	12	1x483153	12x483153	483153x2013	13948.005	546.25	4495.75	549	4489.25	539	4488	526.25	4488.25	584	4495.5	578.167	4496.167	578.5	4487.167	576	4459	572.5	4465.25	568	4460.25	529.5	4429	532	4434.333	520.5	4432	613	4515	652.333	4468.333	648.667	4460	654	4417	609	4346	599	4342	560	4320.5	500.667	4307.333
Vitis_labrusca	588165	2015	6	2	7	2x588165	6x588165	588165x2015	80353.17	4923	5170	4923	5098	4883	5052	4807	5048	5087.333	5209	5043.333	5219.667	5055.333	5166.333	5376.667	4626.333	5365.333	4658.333	5337.333	4629.667	4839.5	4054	4852	4089	4795	4088	6760	5999	7409	4586	7271	4352	7245	3888	6419	2166	6077	2280	5493	1822	5071	1888
Vitis_labrusca	588647	2016	5	7	11	7x588647	5x588647	588647x2016	80960.96293	6211	6711	6195	6675	6127	6667	6077	6725	6413	6635	6363	6653	6377	6615	6244	6181	6250	6232	6205	6211	5464	6022	5500	6055	5458	6085	7687	7105	7927	5413	7759	5269	7675	4921	5839	3337	5467	3877	5107	3877	3391	4069
Vitis_labrusca	588648	2013	13	2	14	2x588648	13x588648	588648x2013	13948.005	887.167	2550.333	883.333	2537.5	896.167	2527.167	915.333	2526.333	792.5	2561.562	800.25	2562.688	797.562	2554.625	787.75	2433.375	795.375	2443.125	797.875	2432.875	906.625	2356.125	906.25	2367.25	915.5	2363.125	532	2732.667	415	2422	434	2404	438	2237	718	2019	767	2081	814	2056	900	2014
Vitis_labrusca	594349	2015	10	2	11	2x594349	10x594349	594349x2015	80353.17	6135.5	8958.5	6123	8921.5	6064.5	8912	6019.333	8954.667	6546	8871.25	6523	8881.25	6526.25	8852	6287.75	8412.5	6287.25	8445	6248.25	8425.75	5569	8432.5	5598.5	8450.5	5557	8480.5	7215	9339	7763	8543	6779	8495	7055	7111	5906	6582	5866	8022	5113	7046	4119	7455
Vitis_labrusca	588169	2017	4	6	9	6x588169	4x588169	588169x2017	80277.77778	6247	6086	6223	6042	6277	6004	6345	6008	6059	6150	6105	6142	6069	6114	5907	5750	5931	5778	5949	5742	6359	5460	6351	5516	6403	5504	5549	6758	4765	6110	4869	5998	4573	5374	4853	3798	5789	4958	5869	3670	7221	4037
Vitis_labrusca	588585	2016	6	3	8	3x588585	6x588585	588585x2016	80960.96293	6964	8802	6901	8856	6874	8787	6871	8703	6892	9177	6907	9132	6856	9141	6463	9165	6514	9144	6463	9114	5596	8757	5644	8775	5632	8727	7424	10977	6304	11489	5952	11537	5520	11665	3824	11185	4976	9617	3520	9649	2432	8625
Vitis_labrusca	483133	2017	6	3	8	3x483133	6x483133	483133x2017	80277.77778	6911	10480	6823	10404	6935	10400	7011	10400	6539	10460	6591	10460	6575	10428	6531	10148	6567	10184	6579	10148	6975	9996	6971	10040	7027	10024	6048	10820	5680	10148	5736	10108	5808	9836	6368	9300	6472	9364	6504	9308	6888	8748
Vitis_labrusca	588182	2017	3	6	8	6x588182	3x588182	588182x2017	80277.77778	2344	2735	2324	2693	2354	2657	2414	2651	2140	2791	2172	2781	2154	2763	2084	2539	2108	2563	2118	2525	2294	2187	2300	2219	2334	2199	1816	3237	1306	2805	1360	2781	1222	2457	1270	1443	1594	1509	1642	1203	2416	586
Vitis_labrusca	588585	2017	8	1	8	1x588585	8x588585	588585x2017	80277.77778	4383	9758	4392	9704	4341	9677	4284	9686	4710	9818	4632	9812	4674	9773	4596	9422	4572	9473	4545	9437	4242	9119	4266	9176	4206	9161	5496	10586	5848	9482	5784	9362	5656	8946	5160	7850	4952	7874	4712	7818	3784	7778
Vitis_labrusca	597228	2017	2	7	8	7x597228	2x597228	597228x2017	80277.77778	4982	1740	4974.667	1710	5005.333	1700	5043.333	1701.333	4922.667	1729.333	4955.333	1736	4941.333	1710	4927.333	1629.667	4944	1655	4963.333	1633.667	5046.667	1533.333	5036.667	1562	5074	1562	4732	1798	4640	1602	4708	1598	4652	1486	4780	1166	4908	1382	4908	1210	5200	882
Vitis_labrusca	594349	2013	10	3	12	3x594349	10x594349	594349x2013	13948.005	1018.75	4066.5	1026.25	4057.75	988.75	4060.75	961.75	4068.75	1275.75	4076.75	1264.75	4080.25	1266.5	4070.75	1131.75	3932	1121.25	3943.75	1114.5	3930.75	919	3812.5	925	3825.5	907.5	3824.75	1419	4147.333	1480	3945.5	1365.667	3950	1557.5	3784.5	1354.667	3351.333	1125.75	3628.25	966.667	3264	496	3193
Vitis_labrusca	483147	2017	5	3	7	3x483147	5x483147	483147x2017	80277.77778	2674	7008	2594	6948	2678	6880	2770	6900	2378	7124	2442	7096	2406	7076	2226	6748	2266	6784	2266	6724	2710	6264	2706	6300	2770	6292	1441	8188	769	7192	853	7084	757	6868	589	5440	1609	5740	1645	5104	2389	4540
Vitis_labrusca	483151	2017	7	3	9	3x483151	7x483151	483151x2017	80277.77778	5426	4260	5286	4196	5450	4164	5542	4164	5030	4304	5090	4304	5054	4260	4982	3892	5010	3936	5058	3888	5430	3476	5426	3548	5502	3520	4314	4914	3938	4220	4046	4120	3846	3751	4026	2354	4466	2662	4590	2402	5150	1589
Vitis_labrusca	483161	2016	4	6	9	6x483161	4x483161	483161x2016	56227.31713	4931.333	5065.333	4910	5044	4935.333	5004	4990	5014.667	4719.333	5122.667	4750	5124	4736.667	5098.667	4695.333	4829.333	4715.333	4849.333	4723.333	4830.667	4999.333	4391.667	4992.667	4413	5023.333	4411.667	3960	5626	3320	4874	3424	4738	3344	4346	3752	3338	4016	3426	4176	3122	5008	2354
Vitis_labrusca	588675	2017	4	3	6	3x588675	4x588675	588675x2017	80277.77778	2572	10514	2534	10458	2570	10422	2634	10416	2318	10644	2356	10628	2322	10604	2080	10194	2114	10222	2124	10176	2572	9875	2572	9907	2626	9893	1824	11844	588	11160	612	10944	336	10368	564	8832	1008	8892	1056	8592	2412	7272
Vitis_labrusca	483148	2017	7	1	7	1x483148	7x483148	483148x2017	80277.77778	2565	10662	2490	10626	2559	10611	2616	10605	2355	10761	2391	10740	2364	10722	2253	10530	2283	10545	2283	10509	2565	10422	2565	10464	2607	10452	2281	11157	1897	10863	1897	10779	1795	10587	1861	10095	1957	10083	2101	9879	2569	9555
Vitis_labrusca	483159	2017	5	3	7	3x483159	5x483159	483159x2017	80277.77778	2337	7260	2289	7188	2349	7152	2439	7152	2085	7200	2133	7224	2121	7164	1941	6696	1983	6744	1989	6696	2361	6498	2361	6582	2427	6552	1071	7500	735	6498	765	6444	759	6156	1179	5172	1335	5184	1443	5082	2391	4482
Vitis_labrusca	483145	2016	6	3	8	3x483145	6x483145	483145x2016	80960.96293	5700	3538	5640	3622	5580	3550	5562	3442	5814	3982	5802	3934	5736	3976	5412	3850	5466	3802	5394	3778	4560	3550	4620	3550	4572	3460	7291	4608	6007	6192	5755	6096	5167	6468	3019	6528	3727	5124	2455	5208	1147	4116
